classification_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
398519589,3f7ca778c3b46deb5a67,20989,Transcribe dates,4.6,2022-02-23 13:40:49 UTC,,,"{""source"":""api"",""session"":""7db90d99d2b11c348f5a9440c77fb766a5c09f1a34af9bee38af4f71006c22d6"",""feedback"":{},""revision"":""d171b60bf2ab06ab643e6c2d5b8d1ff3a2e2b94f"",""viewport"":{""width"":1313,""height"":687},""started_at"":""2022-02-23T13:40:18.758Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""0"",""finished_at"":""2022-02-23T13:40:48.992Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":689.683349609375,""clientHeight"":1130.61669921875,""naturalWidth"":1220,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-23T13:40:18.711Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18190202"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721""}]","{""73228766"":{""retired"":{""id"":98679729,""workflow_id"":20989,""classifications_count"":43,""created_at"":""2022-02-23T10:57:20.451Z"",""updated_at"":""2022-03-06T11:22:20.767Z"",""retired_at"":""2022-03-06T11:22:20.757Z"",""subject_id"":73228766,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":1,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228766
398519636,3f7ca778c3b46deb5a67,20989,Transcribe dates,4.6,2022-02-23 13:41:15 UTC,,,"{""source"":""api"",""session"":""7db90d99d2b11c348f5a9440c77fb766a5c09f1a34af9bee38af4f71006c22d6"",""feedback"":{},""revision"":""d171b60bf2ab06ab643e6c2d5b8d1ff3a2e2b94f"",""viewport"":{""width"":1313,""height"":687},""started_at"":""2022-02-23T13:40:49.018Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""0"",""finished_at"":""2022-02-23T13:41:15.712Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":689.683349609375,""clientHeight"":1130.61669921875,""naturalWidth"":1220,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-23T13:40:18.711Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18210104"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721""}]","{""73228844"":{""retired"":{""id"":98679637,""workflow_id"":20989,""classifications_count"":40,""created_at"":""2022-02-23T10:51:12.329Z"",""updated_at"":""2022-03-06T11:22:42.323Z"",""retired_at"":""2022-03-06T11:22:42.314Z"",""subject_id"":73228844,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":2,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228844
398519807,3f7ca778c3b46deb5a67,20989,Transcribe dates,4.6,2022-02-23 13:42:56 UTC,,,"{""source"":""api"",""session"":""2838d3f7b9891fabc433e0ffa2451c650f27fecd091feaef1e437248bd43fc24"",""viewport"":{""width"":1313,""height"":687},""started_at"":""2022-02-23T13:42:30.103Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""0"",""finished_at"":""2022-02-23T13:42:55.909Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":279,""clientHeight"":618,""naturalWidth"":903,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-23T13:42:30.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53771""}","[{""task"":""T0"",""value"":""18311028"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721""}]","{""73229088"":{""retired"":{""id"":98679458,""workflow_id"":20989,""classifications_count"":33,""created_at"":""2022-02-23T10:39:21.788Z"",""updated_at"":""2022-03-06T11:22:52.320Z"",""retired_at"":""2022-03-06T11:22:52.313Z"",""subject_id"":73229088,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":3,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73229088
399029236,5e86b58163ce28067c76,20989,Transcribe dates,4.11,2022-02-25 18:08:32 UTC,,,"{""source"":""api"",""session"":""31ab70fa01b76e41fe2728bf3100c8b0a301b634df84b02abe059eaec1f04815"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1188,""height"":966},""started_at"":""2022-02-25T18:08:00.539Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:90.0) Gecko/20100101 Firefox/90.0"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:08:32.316Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":549.6666259765625,""clientHeight"":1217.433349609375,""naturalWidth"":903,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:08:00.440Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18311115"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no date given, type 'no date'.""}]","{""73228875"":{""retired"":{""id"":98679663,""workflow_id"":20989,""classifications_count"":30,""created_at"":""2022-02-23T10:53:15.262Z"",""updated_at"":""2022-03-06T11:23:21.885Z"",""retired_at"":""2022-03-06T11:23:21.878Z"",""subject_id"":73228875,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":4,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228875
399029306,5e86b58163ce28067c76,20989,Transcribe dates,4.11,2022-02-25 18:08:55 UTC,,,"{""source"":""api"",""session"":""31ab70fa01b76e41fe2728bf3100c8b0a301b634df84b02abe059eaec1f04815"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1188,""height"":966},""started_at"":""2022-02-25T18:08:32.324Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:90.0) Gecko/20100101 Firefox/90.0"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:08:55.267Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":549.683349609375,""clientHeight"":901.0999755859375,""naturalWidth"":1220,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:08:00.440Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18190210"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no date given, type 'no date'.""}]","{""73228826"":{""retired"":{""id"":98679603,""workflow_id"":20989,""classifications_count"":25,""created_at"":""2022-02-23T10:49:09.812Z"",""updated_at"":""2022-03-06T11:23:37.186Z"",""retired_at"":""2022-03-06T11:23:37.177Z"",""subject_id"":73228826,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":5,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228826
399029794,5e86b58163ce28067c76,20989,Transcribe dates,4.18,2022-02-25 18:11:36 UTC,,,"{""source"":""api"",""session"":""31ab70fa01b76e41fe2728bf3100c8b0a301b634df84b02abe059eaec1f04815"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1188,""height"":966},""started_at"":""2022-02-25T18:11:05.173Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:90.0) Gecko/20100101 Firefox/90.0"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:11:36.333Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":549.6666870117188,""clientHeight"":1059.0999755859375,""naturalWidth"":1038,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:08:00.440Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""No date"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no year shown, type 'no year'.\nIf there's no date shown, type 'no date'.""}]","{""73228898"":{""retired"":{""id"":98679653,""workflow_id"":20989,""classifications_count"":22,""created_at"":""2022-02-23T10:52:41.324Z"",""updated_at"":""2022-03-09T12:30:10.352Z"",""retired_at"":""2022-03-09T12:30:10.340Z"",""subject_id"":73228898,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":6,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228898
399032393,f864a849daf5530e3ae1,20989,Transcribe dates,4.18,2022-02-25 18:25:32 UTC,,,"{""source"":""api"",""session"":""307be9b93720ebd590ac21895e7ec57225b54606c51115d64cd2ea9e630de1f4"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1142,""height"":992},""started_at"":""2022-02-25T18:25:23.063Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:25:31.892Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":503.671875,""clientHeight"":825.691650390625,""naturalWidth"":1220,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:25:23.031Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18190202"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no year shown, type 'no year'.\nIf there's no date shown, type 'no date'.""}]","{""73228766"":{""retired"":{""id"":98679729,""workflow_id"":20989,""classifications_count"":43,""created_at"":""2022-02-23T10:57:20.451Z"",""updated_at"":""2022-03-06T11:22:20.767Z"",""retired_at"":""2022-03-06T11:22:20.757Z"",""subject_id"":73228766,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":1,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228766
399032482,f864a849daf5530e3ae1,20989,Transcribe dates,4.18,2022-02-25 18:25:55 UTC,,,"{""source"":""api"",""session"":""307be9b93720ebd590ac21895e7ec57225b54606c51115d64cd2ea9e630de1f4"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1142,""height"":992},""started_at"":""2022-02-25T18:25:31.903Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:25:54.991Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":503.671875,""clientHeight"":825.691650390625,""naturalWidth"":1220,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:25:23.031Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18210104"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no year shown, type 'no year'.\nIf there's no date shown, type 'no date'.""}]","{""73228844"":{""retired"":{""id"":98679637,""workflow_id"":20989,""classifications_count"":40,""created_at"":""2022-02-23T10:51:12.329Z"",""updated_at"":""2022-03-06T11:22:42.323Z"",""retired_at"":""2022-03-06T11:22:42.314Z"",""subject_id"":73228844,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":2,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228844
399032981,5e86b58163ce28067c76,20989,Transcribe dates,4.18,2022-02-25 18:28:27 UTC,,,"{""source"":""api"",""session"":""0b676cc6a1ceca156d17c2c8838cfbcede100b0cd851f66293b4e080e24d7590"",""feedback"":{},""revision"":""cf5bc3338b71912c6534d92d2039f6c1477a583a"",""viewport"":{""width"":1188,""height"":966},""started_at"":""2022-02-25T18:27:56.313Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:90.0) Gecko/20100101 Firefox/90.0"",""utc_offset"":""0"",""finished_at"":""2022-02-25T18:28:26.892Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":549.683349609375,""clientHeight"":1236.61669921875,""naturalWidth"":889,""naturalHeight"":2000}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-25T18:27:56.287Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""value"":""18270124"",""task_label"":""Transcribe the date of the first upcoming performance.\n\nTranscribe it in European date format - year, then month, then day e.g. 20220222 or 18950721 for July 21, 1895.\n\nIf there's no year shown, type 'no year'.\nIf there's no date shown, type 'no date'.""}]","{""73228944"":{""retired"":{""id"":98679640,""workflow_id"":20989,""classifications_count"":20,""created_at"":""2022-02-23T10:51:13.663Z"",""updated_at"":""2022-03-09T12:30:11.681Z"",""retired_at"":""2022-03-09T12:30:11.674Z"",""subject_id"":73228944,""retirement_reason"":""classification_count""},""Date"":""1815-1831"",""Place"":""[London]"",""Title"":""A collection of playbills from Olympic Theatre 1815-1831"",""Creator"":""Olympic Theatre (London, England) "",""Held by"":""\u003cspan\u003e\u003ca href=\""https://www.bl.uk\""\u003eThe British Library\u003c/a\u003e\u003c/span\u003e"",""Citation"":""\u003cspan\u003eOlympic Theatre (London, England) , \u003ci\u003eA collection of playbills from Olympic Theatre 1815-1831\u003c/i\u003e, ([London]: publisher not identified], 1815-1831) \u0026lt;http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589176.0x000002\u0026gt;\u003c/span\u003e"",""Language"":""English"",""#priority"":7,""Publisher"":""publisher not identified]"",""Identifier"":""Digital Store Playbills 329"",""Digitised by"":""The British Library"",""Digitised from"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01015406439\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eA collection of playbills from Olympic Theatre 1815-1831.\u003c/a\u003e"",""Catalogue record"":""\u003ca href=\""http://explore.bl.uk/primo_library/libweb/action/dlDisplay.do?docId=BLL01016661406\u0026amp;vid=BLVU1\u0026amp;lang=en_US\u0026amp;institution=BL\""\u003eView the catalogue record\u003c/a\u003e""}}",73228944
